Date,SPY,HoldTrades,ETF_Hedge,original,optimized,altETF,spyReturn,holdTradesReturn,etf_HedgeReturn,originalReturn,optimizedReturn,altEtfReturn
1/21/15,1693.435483,1241.604329,1452.676057,1541.267121,1809.563919,1575.920811,0.0050481,0.0045048,-0.0006688,-0.000242164,-0.009852756,0.004937045
1/22/15,1718.618825,1248.231427,1460.719277,1551.186441,1809.559912,1597.495722,0.0148712,0.0053375,0.0055368,0.006435821,-2.21E-06,0.013690352
1/23/15,1709.19578,1247.574273,1464.570207,1550.452453,1812.238761,1591.747633,-0.0054829,-0.0005265,0.0026363,-0.000473178,0.001480387,-0.003598187
1/26/15,1713.198279,1249.788731,1465.094794,1556.471315,1832.269644,1595.055376,0.0023417,0.001775,0.0003582,0.003882004,0.011053115,0.002078057
1/27/15,1690.600716,1237.378169,1454.567063,1550.670854,1860.485501,1578.631352,-0.0131903,-0.0099301,-0.0071857,-0.003726674,0.015399402,-0.010296836
1/28/15,1668.92,1231.850028,1454.109638,1543.012289,1856.487158,1561.772542,-0.0128243,-0.0044676,-0.0003145,-0.004938872,-0.002149086,-0.010679384
1/29/15,1684.347092,1239.595132,1458.447799,1549.27917,1852.275226,1579.504302,0.0092438,0.0062874,0.0029834,0.004061459,-0.002268764,0.011353612
1/30/15,1663.166108,1231.127797,1457.636875,1541.838304,1853.665786,1566.799206,-0.0125752,-0.0068307,-0.000556,-0.004802792,0.000750731,-0.008043723
2/2/15,1683.763146,1237.868762,1464.479937,1549.310224,1847.790117,1586.173843,0.0123842,0.0054754,0.0046946,0.004846111,-0.003169756,0.012365744
2/3/15,1708.11196,1244.745923,1463.918877,1558.359439,1854.681839,1602.595997,0.014461,0.0055556,-0.0003831,0.005840803,0.00372971,0.010353313
2/4/15,1701.607747,1241.090348,1461.461425,1554.400804,1851.4589,1595.873931,-0.0038078,-0.0029368,-0.0016787,-0.002540258,-0.001737732,-0.004194486
2/5/15,1718.785929,1246.674977,1463.222917,1567.741972,1885.768186,1612.939798,0.0100953,0.0044998,0.0012053,0.008582837,0.018530946,0.010693744
2/6/15,1714.032521,1244.999636,1452.584738,1562.604014,1882.50695,1608.721416,-0.0027656,-0.0013438,-0.0072704,-0.003277298,-0.001729394,-0.002615338
2/9/15,1706.361154,1240.334918,1447.826961,1557.943216,1881.691733,1603.544645,-0.0044756,-0.0037468,-0.0032754,-0.002982712,-0.000433049,-0.003217941
2/10/15,1724.539244,1250.076004,1452.919884,1565.744461,1877.938323,1621.166613,0.0106531,0.0078536,0.0035176,0.0050074,-0.0019947,0.010989384
2/11/15,1725.540155,1250.345717,1454.20151,1565.710869,1874.62542,1622.194219,0.0005804,0.0002158,0.0008821,-2.14543E-05,-0.001764117,0.000633868
2/12/15,1742.134258,1249.766268,1457.034355,1570.8265,1878.314232,1637.390689,0.0096168,-0.0004634,0.001948,0.00326729,0.00196776,0.009367849
2/13/15,1749.305166,1254.057046,1455.713768,1572.744965,1875.012411,1641.491787,0.0041162,0.0034333,-0.0009064,0.001221309,-0.001757864,0.002504655
2/17/15,1752.05747,1254.826075,1449.469306,1570.037246,1866.04309,1642.524401,0.0015734,0.0006132,-0.0042896,-0.001721652,-0.004783606,0.000629071
2/18/15,1752.223713,1254.838638,1452.390012,1576.728533,1893.898563,1643.317235,0.0000949,0.00001,0.002015,0.004261865,0.014927561,0.000482692
2/19/15,1750.973215,1254.831751,1448.839822,1571.503436,1874.785451,1642.136397,-0.0007137,-0.0000055,-0.0024444,-0.003313885,-0.010091941,-0.00071857
2/20/15,1761.480221,1255.485803,1453.405778,1575.180851,1874.198354,1645.932825,0.0060007,0.0005212,0.0031515,0.002340061,-0.000313154,0.002311883
2/23/15,1761.230067,1255.478356,1458.885478,1578.830479,1884.779202,1646.942104,-0.000142,-0.0000059,0.0037702,0.002316958,0.005645532,0.000613196
2/24/15,1766.233193,1258.593498,1467.856797,1580.990765,1873.473977,1653.844237,0.0028407,0.0024812,0.0061494,0.001368283,-0.005998169,0.004190878
2/25/15,1764.732399,1258.296735,1469.438538,1585.356361,1894.1817,1653.367779,-0.0008497,-0.0002358,0.0010776,0.002761304,0.011053115,-0.000288092
2/26/15,1762.647669,1257.064258,1461.685464,1585.548513,1909.187061,1650.673952,-0.0011813,-0.0009795,-0.0052762,0.000121204,0.007921817,-0.001629297
2/27/15,1756.644199,1256.297603,1463.825537,1589.391974,1932.570652,1647.351158,-0.0034059,-0.0006099,0.0014641,0.002424058,0.012247931,-0.002012992
3/2/15,1767.734281,1261.709773,1459.91926,1592.562434,1932.621577,1653.139074,0.0063132,0.004308,-0.0026685,0.001994763,2.64E-05,0.003513468
3/3/15,1760.47931,1259.557675,1455.3275,1589.101394,1933.127905,1647.420375,-0.0041041,-0.0017057,-0.0031452,-0.002173252,0.00026199,-0.003459297
3/4/15,1753.058097,1259.488328,1453.409532,1586.709796,1932.293759,1643.931286,-0.0042155,-0.0000551,-0.0013179,-0.001505,-0.000431501,-0.002117911
3/5/15,1754.975572,1259.731445,1453.419765,1587.283228,1932.587059,1645.386718,0.0010938,0.000193,0.000007,0.000361397,0.000151789,0.000885336
3/6/15,1730.293127,1246.138334,1430.67545,1571.594715,1934.457976,1621.22479,-0.0140643,-0.0107905,-0.0156488,-0.009883878,0.000968089,-0.01468465
3/9/15,1737.464621,1249.885838,1438.488068,1576.517776,1934.298005,1625.712086,0.0041447,0.0030073,0.0054608,0.003132526,-8.27E-05,0.002767843
3/10/15,1709.279398,1243.873648,1434.712551,1564.888416,1922.983043,1614.755191,-0.016222,-0.0048102,-0.0026246,-0.007376612,-0.005849648,-0.006739752
3/11/15,1705.276899,1241.710785,1436.245254,1568.034239,1944.237995,1612.827741,-0.0023416,-0.0017388,0.0010683,0.002010254,0.011053115,-0.001193648
3/12/15,1726.957899,1255.15174,1447.175538,1578.315723,1934.670018,1624.825788,0.0127141,0.0108245,0.0076103,0.006556926,-0.004921197,0.007439137
3/13/15,1716.367416,1251.385824,1441.289915,1574.809697,1943.016787,1620.125853,-0.0061324,-0.0030004,-0.004067,-0.002221372,0.004314311,-0.002892578
3/16/15,1739.298904,1259.540831,1455.464768,1586.977955,1945.33898,1638.07002,0.0133605,0.0065168,0.0098348,0.007726812,0.001195149,0.011075786
3/17/15,1734.129099,1258.71375,1457.723807,1577.796649,1904.360979,1635.084063,-0.0029723,-0.0006567,0.0015521,-0.005785403,-0.02106471,-0.001822851
3/18/15,1754.975572,1264.035582,1474.998587,1592.119737,1919.999247,1658.178242,0.0120213,0.004228,0.0118505,0.009077905,0.00821182,0.014124154
3/19/15,1746.970423,1262.285364,1469.569786,1585.900651,1908.482767,1650.855379,-0.0045614,-0.0013846,-0.0036805,-0.003906167,-0.005998169,-0.00441621
3/20/15,1762.390869,1266.682775,1478.184028,1592.955597,1907.760919,1664.594806,0.008827,0.0034837,0.0058617,0.004448542,-0.000378231,0.008322611
3/23/15,1758.957134,1264.581388,1475.807258,1594.597391,1925.57528,1662.070482,-0.0019483,-0.001659,-0.0016079,0.001030659,0.009337837,-0.00151648
3/24/15,1749.073071,1260.85156,1476.3483,1594.610873,1941.434355,1656.337949,-0.0056193,-0.0029495,0.0003666,8.45481E-06,0.008236019,-0.003449031
3/25/15,1723.442712,1253.89675,1462.266478,1580.056041,1928.228611,1644.106009,-0.0146537,-0.005516,-0.0095383,-0.009127514,-0.006802055,-0.00738493
3/26/15,1719.338383,1252.536997,1452.978764,1578.161807,1937.912447,1641.719225,-0.0023815,-0.0010844,-0.0063516,-0.00119884,0.005022141,-0.001451722
3/27/15,1723.275315,1254.62728,1460.919464,1588.042394,1968.181827,1647.208508,0.0022898,0.0016688,0.0054651,0.00626082,0.015619581,0.003343619
3/30/15,1744.298717,1263.809523,1468.009194,1596.552327,1962.402708,1664.457242,0.0121997,0.0073187,0.0048529,0.005358757,-0.002936273,0.010471494
3/31/15,1729.05448,1260.051657,1463.328255,1593.018257,1974.269841,1655.214298,-0.0087395,-0.0029734,-0.0031886,-0.002213563,0.006047247,-0.005553128
4/1/15,1722.939942,1256.479555,1466.627548,1591.37796,1974.265469,1650.799046,-0.0035363,-0.0028349,0.0022547,-0.001029679,-2.21E-06,-0.002667481
4/2/15,1729.138108,1256.833353,1463.343867,1593.854523,1983.317184,1653.541697,0.0035974,0.0002816,-0.0022389,0.001556238,0.004584852,0.001661408
4/6/15,1740.781069,1261.786235,1465.826735,1626.446632,2121.006081,1658.062093,0.0067334,0.0039408,0.0016967,0.02044861,0.069423539,0.002733766
4/7/15,1736.173971,1261.064315,1468.35071,1623.848602,2110.628715,1656.381696,-0.0026466,-0.0005721,0.0017219,-0.001597366,-0.004892662,-0.00101347
4/8/15,1742.037483,1261.236134,1470.219783,1625.374812,2108.461285,1662.105203,0.0033773,0.0001362,0.0012729,0.000939872,-0.001026912,0.003455427
4/9/15,1749.742945,1260.78392,1465.8584,1625.248069,2105.488118,1667.273798,0.0044232,-0.0003585,-0.0029665,-7.7978E-05,-0.001410112,0.003109668
4/10/15,1759.291787,1263.25715,1470.200739,1628.771308,2101.88766,1672.285407,0.0054573,0.0019617,0.0029623,0.002167816,-0.001710035,0.00300587
4/13/15,1751.334731,1262.239865,1468.270376,1625.076997,2096.777063,1669.271622,-0.0045229,-0.0008053,-0.001313,-0.002268158,-0.002431432,-0.001802195
4/14/15,1754.685123,1263.422556,1473.134145,1633.222478,2125.894513,1673.651249,0.0019131,0.000937,0.0033126,0.005012366,0.013886765,0.002623676
4/15/15,1762.558551,1267.317692,1476.438044,1636.509124,2122.145654,1683.347886,0.0044871,0.003083,0.0022428,0.002012368,-0.001763426,0.005793702
4/16/15,1762.055932,1267.001426,1473.725821,1624.11147,2062.872255,1682.089435,-0.0002852,-0.0002496,-0.001837,-0.00757567,-0.027930882,-0.000747589
4/17/15,1741.786032,1258.351642,1470.353121,1611.952623,2043.632581,1672.351862,-0.0115036,-0.006827,-0.0022886,-0.007486461,-0.009326643,-0.005788975
4/20/15,1757.700294,1260.674336,1471.41062,1617.609205,2048.404254,1686.407051,0.0091367,0.0018458,0.0007192,0.003509149,0.002334898,0.008404445
4/21/15,1755.6066,1259.978112,1468.334545,1616.371825,2049.990383,1684.945956,-0.0011912,-0.0005523,-0.0020906,-0.000764944,0.000774324,-0.000866395
4/22/15,1764.233681,1259.761435,1463.183539,1620.620182,2069.013097,1689.840667,0.004914,-0.000172,-0.0035081,0.002628329,0.009279416,0.002904966
4/23/15,1768.673231,1261.855574,1467.322182,1624.380273,2073.716838,1692.722572,0.0025164,0.0016623,0.0028285,0.002320156,0.002273422,0.00170543
4/24/15,1772.776982,1262.162618,1471.626337,1626.572235,2073.511245,1695.792024,0.0023202,0.0002433,0.0029333,0.001349414,-9.91E-05,0.001813323
4/27/15,1765.406324,1261.598946,1469.367743,1625.590023,2081.232345,1692.8645,-0.0041577,-0.0004466,-0.0015348,-0.000603854,0.003723684,-0.001726346
4/28/15,1771.018234,1262.681139,1464.590101,1620.580455,2053.943501,1695.247178,0.0031788,0.0008578,-0.0032515,-0.003081692,-0.013111868,0.001407483
4/29/15,1763.731195,1260.779543,1455.863114,1618.176418,2065.539106,1685.93902,-0.0041146,-0.001506,-0.0059587,-0.001483442,0.005645532,-0.005490738
4/30/15,1746.0579,1254.810414,1449.551988,1613.487844,2081.030909,1675.908671,-0.0100204,-0.0047345,-0.004335,-0.002897444,0.007500126,-0.005949414
5/1/15,1764.987618,1258.306884,1449.632495,1615.033018,2060.52702,1693.027102,0.0108414,0.0027865,0.0000555,0.000957661,-0.009852756,0.010214417
5/4/15,1770.012988,1258.912386,1446.681513,1616.64408,2066.085015,1694.863352,0.0028473,0.0004812,-0.0020357,0.000997541,0.002697366,0.001084596
5/5/15,1749.742945,1257.763801,1440.051465,1609.620287,2065.193498,1683.109865,-0.0114519,-0.0009124,-0.0045829,-0.004344675,-0.000431501,-0.00693477
5/6/15,1742.539533,1256.320396,1429.306401,1604.703071,2066.239377,1676.591969,-0.0041168,-0.0011476,-0.0074616,-0.003054892,0.000506432,-0.003872531
5/7/15,1749.49192,1260.688354,1439.265673,1609.796707,2062.648808,1686.05823,0.0039898,0.0034768,0.0069679,0.003174192,-0.001737732,0.005646133
5/8/15,1772.525815,1265.460578,1448.693912,1618.390209,2058.215998,1702.813881,0.013166,0.0037854,0.0065507,0.005338253,-0.002149086,0.009937765
5/11/15,1764.066141,1264.229588,1434.173346,1612.954926,2063.021722,1690.706725,-0.0047727,-0.0009728,-0.0100232,-0.003358451,0.002334898,-0.007110087
5/12/15,1758.789168,1261.317334,1432.881959,1609.545377,2058.35927,1688.121432,-0.0029914,-0.0023036,-0.0009004,-0.002113853,-0.002260011,-0.00152912
5/13/15,1759.124531,1261.430345,1429.189588,1608.684115,2058.680817,1687.57568,0.0001907,0.0000896,-0.0025769,-0.000535096,0.000156215,-0.00032329
5/14/15,1777.468002,1263.74718,1436.314767,1620.789983,2085.13794,1701.311418,0.0104276,0.0018367,0.0049855,0.007525323,0.012851494,0.008139332
5/15/15,1779.394148,1264.176536,1446.59591,1629.893987,2114.093761,1703.563196,0.0010836,0.0003397,0.007158,0.005617016,0.013886765,0.001323554
5/18/15,1784.922288,1266.33493,1440.826798,1626.371165,2094.069858,1707.552272,0.0031068,0.0017074,-0.0039881,-0.002161381,-0.009471625,0.002341607
5/19/15,1784.33589,1266.145204,1436.338675,1625.56622,2097.44878,1706.605968,-0.0003285,-0.0001498,-0.003115,-0.000494933,0.001613567,-0.000554187
5/20/15,1783.07977,1266.136949,1436.806787,1619.894015,2068.980347,1706.183667,-0.000704,-0.0000065,0.0003259,-0.003489372,-0.013572886,-0.000247451
5/21/15,1788.272822,1265.879462,1444.802732,1622.890717,2067.171331,1708.867494,0.0029124,-0.0002034,0.0055651,0.001849937,-0.000874351,0.001573
5/22/15,1784.000953,1264.471058,1443.316374,1624.701707,2085.763085,1704.217957,-0.0023888,-0.0011126,-0.0010288,0.001115903,0.008993814,-0.002720829
5/26/15,1764.820078,1264.008019,1446.199134,1621.699992,2089.372096,1697.772557,-0.0107516,-0.0003662,0.0019973,-0.001847548,0.001730307,-0.003782028
5/27/15,1781.571754,1273.215674,1455.388766,1630.161531,2084.650091,1708.739403,0.009492,0.0072845,0.0063543,0.005217697,-0.002260011,0.00645955
5/28/15,1779.561403,1273.20268,1453.650566,1626.672716,2071.667389,1707.099839,-0.0011284,-0.0000102,-0.0011943,-0.002140165,-0.006227761,-0.000959517
5/29/15,1768.505407,1273.388916,1451.779594,1619.284361,2049.263507,1698.277518,-0.0062128,0.0001463,-0.0012871,-0.004542005,-0.01081442,-0.005168017
6/1/15,1772.106966,1274.065073,1447.820897,1620.476032,2055.622368,1699.176637,0.0020365,0.000531,-0.0027268,0.000735925,0.003102998,0.00052943
6/2/15,1770.347925,1273.303306,1440.319952,1616.553084,2049.636303,1696.535226,-0.0009926,-0.0005979,-0.0051809,-0.002420861,-0.002912045,-0.001554524
6/3/15,1775.039087,1276.018994,1434.898554,1617.778601,2053.763699,1698.419749,0.0026499,0.0021328,-0.003764,0.000758105,0.002013721,0.001110807
6/4/15,1760.04543,1271.332737,1435.328629,1608.882676,2032.865401,1688.173239,-0.0084469,-0.0036726,0.0002997,-0.005498852,-0.01017561,-0.006032967
6/5/15,1757.030269,1271.147203,1428.61211,1593.849399,1970.177335,1684.383155,-0.0017131,-0.0001459,-0.0046794,-0.009343923,-0.030837293,-0.00224508
6/8/15,1746.225004,1268.53202,1424.177477,1591.560458,1981.144845,1677.697899,-0.0061497,-0.0020573,-0.0031042,-0.001436109,0.005566763,-0.003968964
6/9/15,1745.973989,1268.402781,1420.302238,1592.100383,1989.710465,1676.636981,-0.0001437,-0.0001019,-0.002721,0.000339243,0.00432357,-0.000632365
6/10/15,1766.914047,1277.769389,1425.33306,1600.587218,1986.53163,1685.27047,0.0119933,0.0073846,0.0035421,0.005330591,-0.001597637,0.005149289
6/11/15,1772.609736,1278.407107,1437.095595,1609.683356,2007.900557,1690.4468,0.0032235,0.0004991,0.0082525,0.005683001,0.010756903,0.003071513
6/12/15,1759.040761,1279.221365,1433.733812,1597.502419,1965.911436,1682.411396,-0.0076548,0.0006369,-0.0023393,-0.007567288,-0.020911953,-0.00475342
6/15/15,1751.502271,1277.645051,1431.866767,1595.763145,1970.757441,1675.385712,-0.0042856,-0.0012322,-0.0013022,-0.001088746,0.002465017,-0.004175961
6/16/15,1761.050686,1280.675539,1439.357903,1601.033717,1971.065303,1686.137367,0.0054516,0.0023719,0.0052317,0.003302854,0.000156215,0.006417421
6/17/15,1763.898744,1281.834097,1436.860908,1602.217089,1975.341568,1687.879508,0.0016172,0.0009046,-0.0017348,0.00073913,0.00216952,0.001033214
6/18/15,1782.24177,1293.039014,1443.676978,1611.865205,1975.742192,1710.859314,0.0103991,0.0087413,0.0047437,0.006021728,0.000202812,0.013614601
6/19/15,1774.330499,1290.238966,1446.679534,1607.628151,1963.907376,1705.432619,-0.0044389,-0.0021655,0.0020798,-0.002628665,-0.005990061,-0.003171912
6/22/15,1783.420623,1293.586201,1440.560406,1611.53273,1976.137671,1710.792482,0.0051231,0.0025943,-0.0042298,0.002428783,0.006227531,0.003142817
6/23/15,1784.682527,1293.833362,1438.110507,1613.368675,1986.72782,1711.201202,0.0007076,0.0001911,-0.0017007,0.001139253,0.005359014,0.000238907
6/24/15,1771.721039,1294.326356,1438.945899,1609.962608,1982.468457,1705.138179,-0.0072626,0.000381,0.0005809,-0.002111152,-0.002143909,-0.003543139
6/25/15,1766.334588,1291.761201,1434.855331,1602.443924,1961.026881,1701.889706,-0.0030402,-0.0019818,-0.0028428,-0.004670099,-0.010815595,-0.001905108
6/26/15,1765.997919,1291.729222,1429.376092,1598.468003,1949.475372,1700.425182,-0.0001906,-0.0000248,-0.0038187,-0.00248116,-0.005890541,-0.000860528
6/29/15,1728.964207,1277.74136,1426.836506,1585.305998,1950.721771,1681.840205,-0.0209704,-0.0108288,-0.0017767,-0.008234137,0.000639351,-0.010929606
6/30/15,1732.583533,1280.042894,1425.391412,1589.245426,1964.490069,1683.957509,0.0020933,0.0018013,-0.0010128,0.002484963,0.007058053,0.001258921
7/1/15,1746.471117,1279.907823,1422.73649,1580.55087,1909.620129,1689.797092,0.0080155,-0.0001055,-0.0018626,-0.00547087,-0.027930882,0.003467773
7/2/15,1744.872109,1279.442765,1423.68851,1579.227041,1904.387013,1689.03609,-0.0009156,-0.0003634,0.0006691,-0.000837574,-0.002740396,-0.000450351
7/6/15,1739.906097,1277.598095,1430.44959,1571.899413,1868.163405,1685.686935,-0.0028461,-0.0014418,0.004749,-0.00464001,-0.019021138,-0.001982879
7/7/15,1750.847854,1277.023952,1437.71349,1571.434212,1845.556399,1694.180136,0.0062887,-0.0004494,0.0050781,-0.000295948,-0.012101193,0.005038421
7/8/15,1721.473376,1261.614701,1428.029323,1557.840633,1847.361144,1660.849991,-0.0167773,-0.0120665,-0.0067358,-0.008650428,0.000977887,-0.019673318
7/9/15,1724.587338,1263.175819,1420.10087,1558.707862,1856.103682,1661.91075,0.0018089,0.0012374,-0.005552,0.000556687,0.004732446,0.000638684
7/10/15,1746.302423,1263.425833,1418.648293,1563.752202,1858.290963,1677.837485,0.0125915,0.0001979,-0.0010229,0.003236232,0.001178426,0.009583388
7/13/15,1765.577044,1263.225072,1422.32543,1587.465383,1945.977455,1686.426605,0.0110374,-0.0001589,0.002592,0.015164283,0.047186632,0.00511916
7/14/15,1773.235851,1267.330019,1427.480021,1588.85072,1930.952935,1692.804422,0.0043378,0.0032496,0.0036241,0.000872673,-0.007720809,0.003781853
7/15/15,1772.646566,1267.224939,1432.324667,1591.638301,1938.752545,1693.435407,-0.0003323,-0.0000829,0.0033938,0.001754464,0.004039255,0.000372745
7/16/15,1786.871397,1271.685406,1441.133533,1599.148019,1941.037222,1700.631575,0.0080246,0.0035199,0.00615,0.004718232,0.001178426,0.004249449
7/17/15,1788.386058,1272.151818,1444.198014,1597.557694,1926.831097,1702.693357,0.0008477,0.0003668,0.0021264,-0.000994483,-0.007318832,0.001212362
7/20/15,1789.312011,1272.480418,1442.544204,1600.229231,1940.430773,1703.197422,0.0005178,0.0002583,-0.0011451,0.001672263,0.007058053,0.00029604
7/21/15,1782.24177,1268.644797,1441.797846,1599.423434,1951.04279,1695.538752,-0.0039514,-0.0030143,-0.0005174,-0.000503551,0.005468897,-0.004496643
7/22/15,1779.043754,1268.389695,1443.831037,1600.42587,1957.075987,1693.217338,-0.0017944,-0.0002011,0.0014102,0.000626748,0.003092293,-0.001369131
7/23/15,1769.027818,1268.273709,1447.073113,1603.194622,1977.421626,1688.99446,-0.00563,-0.0000914,0.0022455,0.001730009,0.010395937,-0.002493996
7/24/15,1750.679302,1263.950956,1441.621123,1591.826491,1956.034634,1675.400658,-0.0103721,-0.0034084,-0.0037676,-0.007090924,-0.010815595,-0.008048459
7/27/15,1740.494956,1261.939301,1440.633981,1590.326143,1964.491688,1670.638061,-0.0058174,-0.0015916,-0.0006847,-0.000942532,0.00432357,-0.002842662
7/28/15,1761.873371,1262.362175,1443.191253,1596.715136,1967.785044,1681.508201,0.012283,0.0003351,0.0017751,0.004017411,0.001676442,0.00650658
7/29/15,1773.993678,1264.959082,1445.703168,1598.433907,1955.248024,1687.986985,0.0068792,0.0020572,0.0017405,0.001076442,-0.006371133,0.00385296
7/30/15,1774.414846,1265.17779,1449.614068,1605.832619,1985.357675,1688.833511,0.0002374,0.0001729,0.0027052,0.004628726,0.015399402,0.0005015
7/31/15,1771.721039,1263.582285,1451.84672,1604.40349,1980.749966,1686.54058,-0.0015181,-0.0012611,0.0015402,-0.000889961,-0.002320846,-0.001357701
8/3/15,1765.745161,1263.894945,1455.428403,1604.440484,1982.236976,1684.484673,-0.0033729,0.0002474,0.002467,2.30577E-05,0.000750731,-0.001219009
8/4/15,1762.294387,1262.62669,1450.145405,1602.676163,1986.576106,1682.246231,-0.0019543,-0.0010034,-0.0036299,-0.001099648,0.002189007,-0.001328859
8/5/15,1768.101864,1262.28413,1447.978917,1600.563854,1973.063306,1685.602516,0.0032954,-0.0002713,-0.001494,-0.001317989,-0.006802055,0.001995121
8/6/15,1753.624996,1262.832662,1448.52179,1596.730742,1968.720387,1673.892847,-0.0081878,0.0004346,0.0003749,-0.002394851,-0.002201105,-0.006946874
8/7/15,1750.258418,1263.050623,1454.012148,1596.374203,1962.939687,1673.288273,-0.0019198,0.0001726,0.0037903,-0.000223293,-0.002936273,-0.000361179
8/10/15,1772.309897,1277.286014,1459.578319,1606.90561,1960.36945,1690.05214,0.012599,0.0112706,0.0038281,0.00659708,-0.001309381,0.010018517
8/11/15,1756.318359,1271.85314,1460.844714,1603.1939,1966.582844,1683.775278,-0.009023,-0.0042535,0.0008676,-0.00230985,0.003169502,-0.003714005
8/12/15,1758.422304,1272.472517,1459.010854,1605.505778,1977.081606,1684.766962,0.0011979,0.000487,-0.0012553,0.001442045,0.005338581,0.000588965
8/13/15,1756.234305,1272.105365,1456.69746,1603.929998,1975.48503,1682.98917,-0.0012443,-0.0002885,-0.0015856,-0.000981485,-0.000807542,-0.001055216
8/14/15,1762.630915,1272.578673,1459.785346,1606.389407,1975.48376,1687.543736,0.0036422,0.0003721,0.0021198,0.001533364,-6.43E-07,0.002706236
8/17/15,1772.47845,1278.805986,1467.083259,1614.342859,1984.027616,1697.279014,0.0055868,0.0048935,0.0049993,0.004951136,0.004324944,0.005768904
8/18/15,1767.344311,1276.229081,1460.832405,1610.193654,1981.828416,1690.702997,-0.0028966,-0.0020151,-0.0042607,-0.002570213,-0.001108453,-0.003874447
8/19/15,1753.372522,1272.338763,1460.307203,1603.284736,1970.235417,1684.887796,-0.0079055,-0.0030483,-0.0003595,-0.004290737,-0.005849648,-0.003439517
8/20/15,1716.759979,1274.166573,1455.758287,1594.066093,1969.368925,1660.73863,-0.0208812,0.0014366,-0.003115,-0.005749848,-0.000439791,-0.014332804
8/21/15,1665.081567,1261.527367,1473.71579,1586.716624,1987.574421,1612.618215,-0.0301023,-0.0099196,0.0123355,-0.004610517,0.00924433,-0.028975309
8/24/15,1594.969571,1228.873585,1477.797085,1558.572208,1976.189648,1548.736936,-0.0421072,-0.0258843,0.0027694,-0.017737518,-0.005727973,-0.039613393
8/25/15,1576.200465,1220.261196,1494.959674,1556.389511,1979.273913,1537.915205,-0.0117677,-0.0070084,0.0116136,-0.001400447,0.001560713,-0.006987456
8/26/15,1636.716679,1216.93421,1503.114043,1577.972985,2007.674164,1597.593041,0.0383937,-0.0027265,0.0054546,0.013867656,0.014348823,0.038804374
8/27/15,1677.201013,1235.991372,1523.64104,1598.336714,2002.79264,1621.498535,0.0247351,0.01566,0.0136563,0.012904992,-0.002431432,0.014963444
8/28/15,1677.285218,1236.018188,1525.176159,1596.879132,1993.325146,1621.866385,0.0000502,0.0000217,0.0010075,-0.000911937,-0.004727147,0.000226858
8/31/15,1663.734597,1228.548959,1514.091281,1588.746365,1995.354645,1605.611279,-0.0080789,-0.006043,-0.0072679,-0.005092913,0.001018148,-0.010022469
9/1/15,1614.075925,1204.688766,1492.861932,1562.425321,1989.411655,1550.963685,-0.0298477,-0.0194214,-0.0140212,-0.016567178,-0.002978413,-0.034035383
9/2/15,1644.712591,1220.387533,1504.510009,1579.110778,1995.184949,1576.246927,0.0189809,0.0130314,0.0078025,0.010679203,0.002902011,0.016301634
9/3/15,1645.891008,1220.348996,1507.299207,1580.032884,1994.779851,1577.177652,0.0007165,-0.0000316,0.0018539,0.000583941,-0.000203038,0.000590469
9/4/15,1620.977614,1206.677992,1498.653069,1566.513931,1990.492898,1549.699695,-0.0151367,-0.0112025,-0.0057362,-0.008556122,-0.002149086,-0.017422234
9/8/15,1661.714279,1204.901443,1503.101518,1576.945794,1990.513283,1583.353349,0.0251309,-0.0014723,0.0029683,0.006659285,1.02E-05,0.021716243
9/9/15,1639.494256,1199.795802,1496.683019,1565.179768,1974.657251,1575.134077,-0.0133717,-0.0042374,-0.0042702,-0.007461275,-0.007965801,-0.005191054
9/10/15,1648.41597,1200.294839,1496.23698,1571.811565,1997.146094,1582.456571,0.0054417,0.0004159,-0.000298,0.004237083,0.011388733,0.004648807
9/11/15,1655.907095,1203.544995,1502.996269,1579.044767,2010.402353,1587.547272,0.0045444,0.0027078,0.0045175,0.004601825,0.006637601,0.00321696
9/14/15,1649.762514,1201.52809,1501.081684,1577.868524,2017.80198,1581.77897,-0.0037107,-0.0016758,-0.0012738,-0.000744908,0.003680669,-0.003633468
9/15/15,1670.383822,1200.228788,1497.205873,1583.081686,2026.638954,1598.859318,0.0124996,-0.0010814,-0.002582,0.003303926,0.004379505,0.010798189
9/16/15,1684.860397,1203.240884,1500.90011,1587.131098,2019.724307,1605.985342,0.0086666,0.0025096,0.0024674,0.00255793,-0.003411879,0.004456943
9/17/15,1681.073096,1202.6697,1505.644556,1588.768982,2027.175698,1603.489149,-0.0022478,-0.0004747,0.0031611,0.001031978,0.003689311,-0.001554306
9/18/15,1653.601525,1188.427576,1499.220828,1576.331841,2029.481714,1584.948056,-0.0163417,-0.0118421,-0.0042664,-0.007828162,0.001137551,-0.011562967
9/21/15,1662.146994,1189.603433,1494.153115,1583.338697,2059.930343,1587.904171,0.0051678,0.0009894,-0.0033802,0.004445039,0.015003155,0.001865118
9/22/15,1640.572435,1188.44908,1494.130017,1575.873864,2049.851799,1576.783088,-0.0129799,-0.0009704,-0.0000155,-0.004714616,-0.004892662,-0.007003624
9/23/15,1637.949836,1186.799238,1492.601561,1576.595724,2061.827198,1575.423061,-0.0015986,-0.0013882,-0.001023,0.00045807,0.00584208,-0.000862532
9/24/15,1632.027401,1185.355823,1493.588619,1574.950974,2061.822632,1572.826799,-0.0036158,-0.0012162,0.0006613,-0.001043229,-2.21E-06,-0.001647978
