Date,spy,baseline,optimized,spy_vami,baseline_vami,optimized_vami
3/9/20,-0.078094534,-0.002936273,-0.00702568,1027.694042,1155.578106,1415.751842
3/10/20,0.051744886,0.002514772,0.003689311,1080.871953,1158.484121,1420.974991
3/11/20,-0.048748353,-0.006974612,-0.010098446,1028.181225,1150.404144,1406.625353
3/12/20,-0.095677212,-0.011565004,-0.010815595,929.8077119,1137.099715,1391.411862
3/13/20,0.085486276,0.010635862,0.000151789,1009.293511,1149.193751,1391.623063
3/16/20,-0.109423734,-0.015805026,0.003288018,898.8528463,1131.030714,1396.198744
3/17/20,0.053992078,0.010730895,0.016435013,947.3837797,1143.167685,1419.145289
3/18/20,-0.050632911,-0.001150485,0.009187619,899.4149807,1141.852488,1432.183854
3/19/20,0.002125,0.004075403,0.014927561,901.3262375,1146.505996,1453.562866
3/20/20,-0.042844127,-0.009152979,0.002522552,862.7097017,1136.012051,1457.229553
3/23/20,-0.025568182,-0.005990061,-0.002825165,840.6517832,1129.207269,1453.112639
3/24/20,0.090603274,0.003460843,-0.020435562,916.8175873,1133.115279,1423.417465
3/25/20,0.014970183,0.000609334,0.000778189,930.5425143,1133.805725,1424.525153
3/26/20,0.058389724,0.006227532,0.002703832,984.876635,1140.866535,1428.37683
3/27/20,-0.029785605,-0.001126266,0.014239559,955.5414887,1139.581617,1448.716285
3/30/20,0.032475732,0.013886765,-0.004032267,986.5733979,1155.406719,1442.874674
3/31/20,-0.014905408,-0.000319026,0.003588837,971.8681189,1155.038114,1448.052916
4/1/20,-0.04500485,-0.011373231,-0.000362614,928.1293404,1141.901599,1447.527832
4/2/20,0.023075361,-0.002864771,0.022045968,949.5462595,1138.630313,1479.439984
4/3/20,-0.014454195,0.002697366,0.011053115,935.8213324,1141.701615,1495.792404
4/6/20,0.067166284,0.017766913,-0.013111868,998.6769737,1161.986129,1476.179772
4/7/20,0.001019406,-0.000378231,-0.019695305,999.6950315,1161.546629,1447.10596
4/8/20,0.033568438,0.00924433,-0.000796201,1033.253232,1172.28435,1445.953773
4/9/20,0.015217312,0.007060768,0.002273422,1048.976569,1180.561578,1449.241036
4/10/20,0,-5.11675E-06,0.007921817,1048.976569,1180.555537,1460.721658
4/13/20,-0.009130122,0.014927561,-0.011510748,1039.399285,1198.178352,1443.907659
4/14/20,0.029492854,0.018220916,-0.000853528,1070.054136,1220.010259,1442.675243
4/15/20,-0.021248106,-0.001893229,-0.002594477,1047.317512,1217.7005,1438.932256
4/16/20,0.004824309,0.007409064,0.003460122,1052.370095,1226.722521,1443.911137
4/17/20,0.027015407,0.011084431,0.002317101,1080.800301,1240.320042,1447.256826
4/20/20,-0.017617918,-0.006035451,-0.002599265,1061.75885,1232.834151,1443.495022
4/21/20,-0.030363294,-0.019632555,0.004302317,1029.520354,1208.630468,1449.705396
4/22/20,0.02219455,0.002691624,0.007058053,1052.370095,1211.883646,1459.937494
4/23/20,-7.16589E-05,-0.006227761,0.007139044,1052.294683,1204.336324,1470.360053
4/24/20,0.013938656,0.000934043,-0.002518058,1066.962257,1205.461226,1466.657601
4/27/20,0.01441849,0.008457807,-0.014325884,1082.346241,1215.656785,1445.646435
4/28/20,-0.004598502,0.000295911,-0.009499112,1077.369069,1216.016511,1431.914077
4/29/20,0.02617856,0.007921817,0.012851494,1105.57304,1225.649571,1450.316312
4/30/20,-0.009310733,-0.002912045,-0.006801714,1095.279345,1222.080425,1440.451675
5/1/20,-0.026473423,-0.014591134,0.00924433,1066.283551,1204.248886,1453.767686
5/4/20,0.00275823,0.001560713,0.000508687,1069.224607,1206.128372,1454.507198
5/5/20,0.009239341,0.002152946,-0.012101193,1079.103538,1208.725102,1436.905925
5/6/20,-0.006778713,-0.000444225,-0.001467355,1071.788605,1208.188155,1434.797475
5/7/20,0.012066843,0.005668479,0.000151789,1084.721709,1215.036744,1435.01526
5/8/20,0.016546162,0.002243377,-0.00201463,1102.66969,1217.76253,1432.124235
5/11/20,0.00020517,-0.003848266,-0.006966197,1102.895925,1213.076256,1422.147776
5/12/20,-0.019931624,-0.007123773,0.01024898,1080.913419,1204.434576,1436.72334
5/13/20,-0.017685841,-0.002039315,-0.004374147,1061.796556,1201.978355,1430.438901
5/14/20,0.01196733,0.008820086,-0.001420568,1074.503425,1212.579907,1428.406866
5/15/20,0.004596975,-0.001420568,-0.009471625,1079.442891,1210.857354,1414.877532
5/18/20,0.03045969,0.005879074,0.003363485,1112.322386,1217.976074,1419.636452
5/19/20,-0.010271186,-0.003837867,0,1100.897516,1213.301645,1419.636452
5/20/20,0.016988047,0.004483197,-0.00388376,1119.599614,1218.741115,1414.122925
5/21/20,-0.006903984,-0.001790313,-0.000224177,1111.869916,1216.559188,1413.805912
5/22/20,0.001899078,-0.000329144,0.002869823,1113.981444,1216.158764,1417.863285
5/25/20,0,-4.82519E-06,0.00464775,1113.981444,1216.152896,1424.453159
5/26/20,0.012320607,0.00584208,-0.01278746,1127.706371,1223.257758,1406.23802
5/27/20,0.014878962,0.003036686,-0.009174384,1144.485471,1226.972408,1393.336653
5/28/20,-0.001844958,-0.002518058,0.004712701,1142.373944,1223.88282,1399.903032
5/29/20,0.004455887,0.002029008,-0.004138563,1147.464233,1226.366089,1394.109444
6/1/20,0.004041798,0.00821182,-0.018786024,1152.102051,1236.436786,1367.919671
6/2/20,0.008280151,0.000246997,0.005959089,1161.64163,1236.742181,1376.071226
6/3/20,0.013308232,0.004913132,0.000934043,1177.101026,1242.818459,1377.356535
6/4/20,-0.00262669,0.001676442,-0.00388376,1174.009147,1244.901972,1372.007213
6/5/20,0.025629496,0.004302317,0.004324944,1204.09841,1250.257936,1377.941067
6/8/20,0.01208743,0.02769108,0.005804906,1218.652865,1284.878928,1385.939885
6/9/20,-0.007456683,-0.005531229,0.002207054,1209.565757,1277.771968,1388.99873
6/10/20,-0.005579974,-0.001677405,-0.007259294,1202.816411,1275.628627,1378.915579
6/11/20,-0.057648903,-0.026086074,-0.001893229,1133.475365,1242.352485,1376.304976
6/12/20,0.01197565,0.005775265,0.000812782,1147.049468,1249.5274,1377.423612
6/15/20,0.009335656,0.0105759,-0.011510748,1157.757928,1262.742277,1361.568435
6/16/20,0.01924768,0.004803425,0.021543291,1180.042082,1268.807764,1390.9011
6/17/20,-0.004153885,0.002006677,-6.43E-07,1175.140322,1271.353852,1390.900206
6/18/20,0.000385035,0.001137551,0.007028555,1175.592792,1272.800082,1400.676224
6/19/20,-0.005689133,0.001195149,-0.00101213,1168.904688,1274.321267,1399.258558
6/22/20,0.006415241,0.008018903,-0.019632555,1176.403493,1284.539926,1371.787538
6/23/20,0.004603696,0.001542385,-0.00702568,1181.819297,1286.521181,1362.149798
6/24/20,-0.025508733,-0.005412398,0.003460843,1151.672585,1279.558016,1366.863984
6/25/20,0.01072051,0.011333661,-0.010091941,1164.019103,1294.060093,1353.069674
6/26/20,-0.023751423,-0.00062784,0.008453878,1136.371992,1293.247631,1364.50836
6/29/20,0.01469755,0.009279416,-0.003355805,1153.073877,1305.248214,1359.929336
6/30/20,0.012809564,-0.009852756,0.020982263,1167.844251,1292.387922,1388.463732
7/1/20,0.0070048,0.007028555,0.010635862,1176.024766,1301.471541,1403.231241
7/2/20,0.005506892,-9.15424E-05,0.000206537,1182.501007,1301.352401,1403.521061
7/3/20,0,-4.00071E-06,0.000750731,1182.501007,1301.347195,1404.574727
7/6/20,0.015437338,0.005703869,0.015399402,1200.755674,1308.769909,1426.204338
7/7/20,-0.010313831,-0.002978413,-0.002518058,1188.371283,1304.871852,1422.613073
7/8/20,0.007648671,0.005566763,-0.000149996,1197.460745,1312.135764,1422.399687
7/9/20,-0.00569296,0.00239061,-0.004629736,1190.643649,1315.272569,1415.814352
7/10/20,0.010210573,-0.004581754,-0.011952388,1202.800803,1309.246313,1398.89199
7/13/20,-0.008658963,-0.011471445,0.00026199,1192.385795,1294.227366,1399.258486
7/14/20,0.012958963,0.004166865,-0.006463862,1207.837879,1299.620236,1390.213873
7/15/20,0.009187257,0.002776942,-0.000378348,1218.934596,1303.229206,1389.687888
7/16/20,-0.00329346,-0.004433216,0.000304071,1214.920084,1297.45171,1390.110453
7/17/20,0.002899093,0.003501479,-0.000919995,1218.44225,1301.99471,1388.831558
7/20/20,0.008081562,0.008178993,0.002931682,1228.289166,1312.643716,1392.903171
7/21/20,0.002127528,-0.00101213,0.008018903,1230.902387,1311.31515,1404.072726
7/22/20,0.005692133,0.000184693,-0.000592105,1237.908846,1311.557341,1403.241368
7/23/20,-0.011931714,-0.006964837,0.000246997,1223.138472,1302.422558,1403.587964
7/24/20,-0.006440426,-0.004963188,0.008637013,1215.260939,1295.95839,1415.710772
7/27/20,0.007292446,0.005468897,0.011603159,1224.123164,1303.045853,1432.137489
7/28/20,-0.006342429,-0.003264342,-0.005990061,1216.359249,1298.792266,1423.558898
7/29/20,0.012298783,0.007116849,-0.004629736,1231.318987,1308.035574,1416.968196
7/30/20,-0.003567913,0.004712701,0.000699404,1226.925747,1314.199954,1417.959229
7/31/20,0.00790221,0.00196776,-0.003745247,1236.621172,1316.785984,1412.648621
8/3/20,0.006952101,0.013942651,0.00041485,1245.218288,1335.145472,1413.234659
8/4/20,0.003862648,-0.001597637,-0.002564444,1250.028127,1333.012394,1409.610497
8/5/20,0.006210992,0.000991924,-0.001555525,1257.792042,1334.334642,1407.417813
8/6/20,0.006684532,-0.003169756,-0.00223518,1266.199793,1330.105126,1404.27198
8/7/20,0.000717854,-0.007318832,-0.009111933,1267.10874,1320.37031,1391.476348
8/10/20,0.002988911,-0.006463862,0.005468897,1270.896015,1311.835619,1399.086189
8/11/20,-0.008254612,-0.005270894,0.01755468,1260.405262,1304.921072,1423.6467
8/12/20,0.013942308,0.005842914,0.001386746,1277.97822,1312.545614,1425.620936
8/13/20,-0.001807729,0.002410066,0.001981892,1275.667982,1315.708936,1428.446363
8/14/20,2.96886E-05,-0.003000443,-0.009152979,1275.705855,1311.761226,1415.371823
8/17/20,0.003176582,0.003663615,-0.000203038,1279.75824,1316.567013,1415.08445
8/18/20,0.002160339,0.001964921,-0.003602899,1282.522951,1319.153963,1409.986043
8/19/20,-0.004163714,0.000903535,-0.010905856,1277.182892,1320.345865,1394.608939
8/20/20,0.003113602,0.003914036,0.010756903,1281.159531,1325.513746,1409.610611
8/21/20,0.003547357,-0.000460977,0.001730307,1285.704262,1324.902715,1412.049671
8/24/20,0.010133145,0.001052336,0.000330811,1298.732489,1326.296958,1412.516792
8/25/20,0.003499358,0.003352841,0.001613567,1303.27722,1330.743821,1414.795983
8/26/20,0.010025572,0.011465756,0.014424148,1316.34332,1346.001805,1435.203209
8/27/20,0.00218661,0.002465017,-0.01531912,1319.221649,1349.319722,1413.217159
8/28/20,0.006459392,0.00378974,-0.001028805,1327.743019,1354.433293,1411.763234
8/31/20,-0.003622568,-0.000275419,0.003209637,1322.933179,1354.060256,1416.294482
9/1/20,0.009418568,0.005365267,-0.001265119,1335.393316,1361.32515,1414.502701
9/2/20,0.014463982,0.00611906,-0.004336089,1354.70842,1369.655181,1408.369291
9/3/20,-0.034414314,-0.024747763,-0.002564444,1308.08706,1335.759279,1404.757607
9/4/20,-0.008164683,-0.012336664,0.007598039,1297.406943,1319.280465,1415.43101
9/7/20,0,1.02413E-05,-0.003411879,1297.406943,1319.293976,1410.60173
9/8/20,-0.027322883,-0.023025356,-0.004581754,1261.958045,1288.916763,1404.1387
9/9/20,0.019747307,0.009296638,0.005022141,1286.878317,1300.899355,1411.190482
9/10/20,-0.017363666,-0.013111868,0.007594089,1264.533392,1283.842135,1421.907188
9/11/20,0.00050915,-0.001710035,-0.010740653,1265.177229,1281.64672,1406.634977
9/14/20,0.013171287,0.004137062,0.013815356,1281.841241,1286.948972,1426.06814
9/15/20,0.005052296,0.002674815,0.01024898,1288.317482,1290.391323,1440.683883
9/16/20,-0.003968604,0.001862271,0.005365267,1283.20466,1292.794382,1448.413537
9/17/20,-0.008795231,-0.005998169,0.012851494,1271.918579,1285.039982,1467.027814
9/18/20,-0.011466103,-0.000199133,0.008069842,1257.33463,1284.784088,1478.866497
9/21/20,-0.011129593,0.000782018,-0.002147402,1243.341007,1285.788812,1475.690777
9/22/20,0.010184421,0.005789394,0.001862271,1256.003715,1293.232751,1478.438913
9/23/20,-0.023191038,-0.01081442,0.000977887,1226.875684,1279.247188,1479.884659
9/24/20,0.00266551,0.002972422,0.003588837,1230.145933,1283.049651,1485.195724
9/25/20,0.016166924,0.006954075,-0.006482807,1250.033609,1291.972074,1475.567486
9/28/20,0.016609375,0.004050228,-0.011471445,1270.795887,1297.204855,1458.640595
9/29/20,-0.005446004,7.22157E-05,-0.027930882,1263.875128,1297.298534,1417.899477
9/30/20,0.007581912,0.002215479,0,1273.457717,1300.172671,1417.899477
10/1/20,0.006420019,0.006047247,2.69E-06,1281.63334,1308.035136,1417.903294
10/2/20,-0.009494422,-0.0030346,0.000151789,1269.464972,1304.065773,1418.118515
10/5/20,0.017733046,0.001730307,0.001018148,1291.976452,1306.322207,1419.562369
10/6/20,-0.014215917,0.000141945,-0.004110418,1273.609822,1306.507633,1413.727374
10/7/20,0.017406622,0.001613567,0.000778189,1295.779067,1308.61577,1414.827521
10/8/20,0.008862543,0.001222761,-0.000275419,1307.262964,1310.215894,1414.43785
10/9/20,0.00893013,0.000206537,0.005333464,1318.936992,1310.486502,1421.981702
10/12/20,0.016087646,0.00204609,0.016640257,1340.155583,1313.167875,1445.643843
10/13/20,-0.006526119,0.000506432,0.003102998,1331.409569,1313.832905,1450.129674
10/14/20,-0.00628338,-0.000224177,0.000141945,1323.043816,1313.538375,1450.335512
10/15/20,-0.001235881,0.000856124,2.69E-06,1321.408692,1314.662927,1450.339416
10/16/20,-0.000604317,2.63508E-05,-0.004433216,1320.610143,1314.697569,1443.909749
10/19/20,-0.015203432,-0.001764117,-0.006634473,1300.532336,1312.378288,1434.330168
10/20/20,0.004005731,-0.000362614,-0.007318832,1305.741918,1311.902402,1423.832546
10/21/20,-0.001892947,-0.00421903,0.002674815,1303.270219,1306.367447,1427.641035
10/22/20,0.005485367,0.00041485,0.003209637,1310.419135,1306.909393,1432.223245
10/23/20,0.003395142,-0.000203038,-0.010091941,1314.868194,1306.644042,1417.769333
10/26/20,-0.018479958,-0.002290341,0.002367369,1290.569485,1303.651382,1421.125717
10/27/20,-0.003447361,0.001178426,0.009279416,1286.120425,1305.187639,1434.312934
10/28/20,-0.034178937,-0.002260011,-0.004562707,1242.162196,1302.2379,1427.768584
10/29/20,0.010163473,0.000400981,0.016640257,1254.786878,1302.760073,1451.52702
10/30/20,-0.010424874,-0.004336089,-0.013241134,1241.705883,1297.11119,1432.307157
11/2/20,0.011208428,0.001830938,0.004050228,1255.623453,1299.48612,1438.108327
11/3/20,0.017655966,0.002741568,0.004803425,1277.792698,1303.04875,1445.016172
11/4/20,0.022349195,0.004314311,0.00611906,1306.350337,1308.670508,1453.858313
11/5/20,0.019502824,0.006036337,-0.0030346,1331.827857,1316.570084,1449.446435
11/6/20,-0.000228415,0.003532723,-0.008939348,1331.523648,1321.221162,1436.489329
11/9/20,0.012565684,-0.005890541,-0.002579317,1348.255153,1313.438455,1432.784167
11/10/20,-0.001466607,-0.002143909,-0.001729394,1346.277793,1310.622563,1430.306319
11/11/20,0.007428539,0.008069842,0.005566763,1356.278671,1321.19908,1438.268495
11/12/20,-0.009700844,-0.002599265,0.007598039,1343.121623,1317.764934,1449.196516
11/13/20,0.013844455,0.002010704,0.000778189,1361.71641,1320.41457,1450.324264
11/16/20,0.012482547,0.003296436,-0.001643927,1378.714099,1324.767232,1447.940037
11/17/20,-0.005378272,0.003836098,0.005668479,1371.299,1329.849169,1456.147655
11/18/20,-0.012034829,-0.002753245,0.005804906,1354.795651,1326.187767,1464.600454
11/19/20,0.004210172,0.003697692,0.002152946,1360.499573,1331.091601,1467.75366
11/20/20,-0.006847784,0.000778189,0.001542385,1351.183167,1332.127441,1470.017501
11/23/20,0.005994428,0.005959089,-0.008850078,1359.282737,1340.065707,1457.007731
11/24/20,0.016113691,0.003573224,0.004633622,1381.185799,1344.854062,1463.758955
11/25/20,-0.001541765,0.00420138,-0.000183068,1379.056334,1350.504305,1463.490988
11/26/20,0,2.69182E-06,0.002327041,1379.056334,1350.50794,1466.896591
11/27/20,0.002784978,0.002074829,-0.001318289,1382.896975,1353.310014,1464.962797
11/30/20,-0.00442709,-0.000149996,0,1376.774765,1353.107023,1464.962797
12/1/20,0.010937414,-0.000136532,-0.000466564,1391.83312,1352.922281,1464.279297
12/2/20,0.00210371,-0.00375567,0.00041485,1394.761134,1347.841152,1464.886754
12/3/20,-0.000272636,0.005338581,0.000571046,1394.380872,1355.036711,1465.723272
12/4/20,0.008617633,0.007174209,-0.000460977,1406.397136,1364.758028,1465.047608
12/7/20,-0.002054887,0.002353058,0.004463217,1403.507148,1367.969383,1471.586433
12/8/20,0.002926116,0.008663729,-0.002300512,1407.613972,1379.821099,1468.201031
12/9/20,-0.008968852,-0.004110418,0.004803425,1394.989291,1374.149457,1475.253424
12/10/20,-0.000327109,0.005903382,-0.007965801,1394.532977,1382.261587,1463.501849
12/11/20,-0.001172525,-0.001015789,0.005023001,1392.897853,1380.857501,1470.853021
12/14/20,-0.004477204,0.000330811,-0.004138563,1386.661564,1381.314304,1464.765803
12/15/20,0.013519443,0.004633724,0.020982263,1405.408456,1387.714933,1495.499905
12/16/20,0.001569307,0.004379505,-0.016430126,1407.613972,1393.792438,1470.928653
12/17/20,0.005592025,0.005042559,0.0124182,1415.485385,1400.820719,1489.194939
12/18/20,-0.00397593,0.001480387,0.00231047,1409.857515,1402.894476,1492.63568
12/21/20,-0.003575492,-0.000676268,0.008485093,1404.816582,1401.945743,1505.300833
12/22/20,-0.001685424,0.002703832,-0.003121074,1402.44887,1405.736369,1500.602677
12/23/20,0.000898595,-0.002564444,-4.00E-06,1403.709104,1402.131437,1500.596673
12/24/20,0.003890415,-0.001410112,-0.011582355,1409.170115,1400.154274,1483.21623
12/25/20,0,0,0.00231047,1409.170115,1400.154274,1486.643157
12/28/20,0.008590786,-0.005954755,0.001838709,1421.275994,1391.816698,1489.376662
12/29/20,-0.00190773,-0.001952971,0.006227531,1418.564583,1389.09852,1498.651802
12/30/20,0.001426802,0.005359014,-0.00284084,1420.588594,1396.542718,1494.394372
12/31/20,0.005080782,-0.002723511,0.005139399,1427.806295,1392.739219,1502.07466
1/4/21,-0.013613994,-0.00658652,-0.009117479,1408.368148,1383.565914,1488.379527
1/5/21,0.006887388,0.007502232,0.003697692,1418.068127,1393.945746,1493.883096
1/6/21,0.00597851,0.000774324,0.001964921,1426.546061,1395.025112,1496.818458
1/7/21,0.014857449,0.009457947,-0.001737732,1447.740896,1408.219186,1494.217389
1/8/21,0.005697705,0.002558361,0.002243377,1455.989697,1411.82192,1497.569483
1/11/21,-0.006740807,0.000584463,-0.005892195,1446.175152,1412.647078,1488.745512
1/12/21,0.000211255,0.007594089,0.004483197,1446.480663,1423.374846,1495.419851
1/13/21,0.002692927,-0.001209563,0.004039255,1450.37593,1421.653184,1501.460233
1/14/21,-0.003501935,0.005531241,0.00570598,1445.296807,1429.51669,1510.027534
1/15/21,-0.007292713,-0.007965801,-0.024465238,1434.756673,1418.129445,1473.084351
1/18/21,0,0,0.008485093,1434.756673,1418.129445,1485.583609
1/19/21,0.00785201,0.008589858,-0.005412398,1446.022396,1430.310975,1477.543039
1/20/21,0.013838637,0.000151789,-0.002723511,1466.033375,1430.52808,1473.518934
1/21/21,0.00091172,0.000724241,-0.025570334,1467.369987,1431.564127,1435.840562
1/22/21,-0.003539455,0.004506459,0.004483197,1462.176297,1438.015412,1442.277719
1/25/21,0.003943794,-0.002147402,0.00213212,1467.94282,1434.927415,1445.352828
1/26/21,-0.001560915,0.000571046,0.002243377,1465.651486,1435.746824,1448.5953
1/27/21,-0.024440449,-0.008752922,0.006954075,1429.830306,1423.179844,1458.66894
1/28/21,0.008600198,0.005974444,-0.009539738,1442.127129,1431.682552,1444.75362
1/29/21,-0.020019596,-0.009499112,-0.015442764,1413.256327,1418.082839,1422.442632
2/1/21,0.0166455,0.004039255,-0.037209646,1436.780684,1423.810836,1369.514045
2/2/21,0.014140287,0.007718887,0.000968089,1457.097175,1434.801072,1370.839857
2/3/21,0.000786267,0.003169502,-0.004138563,1458.242841,1439.348676,1365.166549
2/4/21,0.01136572,0.009638973,0.01094929,1474.816821,1453.22252,1380.114153
2/5/21,0.003935886,-0.001487313,0.019577825,1480.621532,1451.061123,1407.133786
2/8/21,0.007221893,-0.000667042,-0.000919995,1491.314422,1450.093205,1405.83923
2/9/21,-0.000665796,0.003288018,0.000400981,1490.321511,1454.861137,1406.402945
2/10/21,-0.000435618,0.001922116,0.000274938,1489.6723,1457.657549,1406.789619
2/11/21,0.001615053,-0.000874351,-0.01278746,1492.0782,1456.383045,1388.800353
2/12/21,0.004939725,0.002207054,0.000228388,1499.448656,1459.597361,1389.117539
2/15/21,0,0,0.000156215,1499.448656,1459.597361,1389.33454
2/16/21,-0.000865933,-0.000378348,0.003191599,1498.150234,1459.045126,1393.768738
2/17/21,0.000229416,-0.008850078,-0.005709666,1498.493934,1446.132462,1385.810784
2/18/21,-0.00425597,-0.004892662,-0.002260011,1492.116389,1439.057024,1382.678836
2/19/21,-0.001765971,0.008770547,0.008018903,1489.481355,1451.678342,1393.766403
2/22/21,-0.007691716,-0.015442764,-0.018786024,1478.024687,1429.260417,1367.583075
2/23/21,0.001214376,-0.004921197,0.001964921,1479.819565,1422.226745,1370.270267
2/24/21,0.011019355,0.009469463,0.021819403,1496.126222,1435.694468,1400.168747
2/25/21,-0.02409577,-0.024526378,0.003169502,1460.075908,1400.482083,1404.606584
2/26/21,-0.005152617,0.004584852,-0.011536524,1452.552697,1406.903086,1388.402306
3/1/21,0.024240194,0.019577825,0.000750731,1487.762855,1434.447187,1389.444623
3/2/21,-0.007803275,-0.013310688,0.014348823,1476.153432,1415.353708,1409.381518
3/3/21,-0.013245718,-0.01531912,0.007376654,1456.600719,1393.671735,1419.778037
3/4/21,-0.01237481,-0.02106471,-0.009111933,1438.575562,1364.314444,1406.841115
3/5/21,0.018396602,-0.002431432,-0.000199133,1465.040464,1360.997206,1406.560967
3/8/21,-0.004978756,-0.007634139,0.003843174,1457.746386,1350.607164,1411.966626
3/9/21,0.014277481,0.021162967,-0.01081442,1478.559332,1379.190019,1396.697025
3/10/21,0.006224656,-0.001757864,0.007139044,1487.762855,1376.76559,1406.668107
3/11/21,0.010139124,0.01755468,-0.000433049,1502.847467,1400.93427,1406.058951
3/12/21,0.001346784,-0.000854347,0.00213212,1504.871479,1399.737386,1409.056837
3/15/21,0.005963559,0.001982228,0.015399402,1513.845868,1402.511985,1430.75547
3/16/21,-0.00126132,-0.011510748,0.002189007,1511.936424,1386.368022,1433.887404
3/17/21,0.003409866,0.002522552,0.0068707,1517.091924,1389.865207,1443.739214
3/18/21,-0.014549665,-0.022261135,-0.002825165,1495.018744,1358.92523,1439.660412
3/19/21,-0.001844825,0.006390793,0.003205498,1492.260697,1367.609841,1444.275241
3/22/21,0.007985006,-0.001608198,-0.013241134,1504.176407,1365.410453,1425.151399
3/23/21,-0.007870807,-0.015884422,0.000202812,1492.337325,1343.721698,1425.440438
3/24/21,-0.00508344,-0.018042072,-0.00577622,1484.751118,1319.478175,1417.206781
3/25/21,0.005625516,0.011633116,2.64E-05,1493.103609,1334.827817,1417.244125
3/26/21,0.01611496,0.011162387,-0.035620288,1517.164914,1349.727682,1366.761481
3/29/21,-0.000505076,-0.011919127,-0.009111933,1516.39863,1333.640106,1354.307642
3/30/21,-0.002652989,0.008270519,0.008663729,1512.375642,1344.670002,1366.040997
3/31/21,0.004053404,0.008485093,7.22E-05,1518.50591,1356.079653,1366.139646
4/1/21,0.010799082,0.009960026,0.00250917,1534.90438,1369.586241,1369.567523
4/2/21,0,-8.26954E-05,0,1534.90438,1369.472983,1369.567523
4/5/21,0.014353112,0.003537955,-0.00421903,1556.935033,1374.318116,1363.789277
4/6/21,-0.000590609,0.004633622,-0.015738667,1556.015493,1380.686187,1342.325052
4/7/21,0.001157293,-0.007921902,0.009337837,1557.816259,1369.748526,1354.859465
4/8/21,0.004746797,0.004012477,-0.011373231,1565.210896,1375.244611,1339.450336
4/9/21,0.007270146,0.000812782,0.003532723,1576.590208,1376.362385,1344.182243
4/12/21,0.000364529,-0.000592105,0.004732446,1577.164921,1375.547434,1350.543513
4/13/21,0.002963755,0.001838709,-0.002978413,1581.839251,1378.076666,1346.521037
4/14/21,-0.003415201,-0.003082487,0.008485093,1576.436951,1373.828763,1357.946393
4/15/21,0.010742496,0.003843174,0.022045968,1593.371819,1379.108626,1387.883636
4/16/21,0.003342391,-0.002173806,-0.009539738,1598.69749,1376.110712,1374.643589
4/19/21,-0.004913004,-0.008175788,-0.002320846,1590.843083,1364.859922,1371.453253
4/20/21,-0.007321596,-0.010098446,-0.002173806,1579.195572,1351.076958,1368.47198
4/21/21,0.009462115,0.01320102,-0.001026912,1594.138102,1368.912551,1367.06668
4/22/21,-0.009133079,-0.00388376,-0.006210097,1579.578714,1363.596024,1358.577063
4/23/21,0.010842409,0.011603159,-0.002723511,1596.705153,1379.418045,1354.876964
4/26/21,0.002087633,0.010395937,0.001195149,1600.038486,1393.758389,1356.496243
4/27/21,-0.000215512,0.000101126,-0.013310688,1599.693659,1393.899333,1338.440344
4/28/21,-0.000287411,-0.001763426,-0.007318832,1599.233888,1391.441295,1328.644524
4/29/21,0.006372784,-0.004783606,0.003352841,1609.42546,1384.785188,1333.099259
4/30/21,-0.00657049,-0.006482807,-0.010098446,1598.850747,1375.807892,1319.637028
5/3/21,0.002156722,-0.002300512,0.007502232,1602.299023,1372.642829,1329.537251
5/4/21,-0.006169297,-0.008585338,0.003832792,1592.413964,1360.858227,1334.633091
5/5/21,0.000312786,0.002725226,0.006667754,1592.912049,1364.566873,1343.532096
5/6/21,0.007985568,-0.002482749,0.003573224,1605.632357,1361.178995,1348.332838
5/7/21,0.00727802,0.008453878,0.007376654,1617.318182,1372.686236,1358.279022
5/10/21,-0.009902397,-0.010807465,0.00372971,1601.302854,1357.850977,1363.34501
5/11/21,-0.008924726,-0.00201463,-0.002290341,1587.011665,1355.11541,1360.222485
5/12/21,-0.021245262,-0.019695305,0.017766913,1553.295186,1328.425998,1384.38944
5/13/21,0.012012531,-0.001467355,-0.004138597,1571.954192,1326.476726,1378.660011
5/14/21,0.015355367,0.018837384,0.021819403,1596.092126,1351.464078,1408.741549
5/17/21,-0.002544529,-0.006371133,0.001830938,1592.030823,1342.85372,1411.320868
5/18/21,-0.00861571,-0.003475987,-0.003574542,1578.314346,1338.185978,1406.276041
5/19/21,-0.002621741,-0.006787748,0.003617315,1574.176414,1329.102709,1411.362984
5/20/21,0.010757922,0.017158993,-0.000329144,1591.111282,1351.908773,1410.898442
5/21/21,-0.000818725,0.000467972,-2.24E-06,1589.8086,1352.541428,1410.895287
5/24/21,0.010194245,0.005804906,0.000101126,1606.015498,1360.392803,1411.037965
5/25/21,-0.00221867,-0.000548088,0.001386746,1602.45228,1359.647189,1412.994717
5/26/21,0.001984507,0.00231047,0.002215479,1605.632357,1362.788613,1416.125176
5/27/21,0.000524972,0.010192263,0.013815356,1606.475269,1376.678513,1435.689449
5/28/21,0.001788738,0.003859105,-0.003574542,1609.348832,1381.991259,1430.557517
5/31/21,0,0,0.008637013,1609.348832,1381.991259,1442.91326
6/1/21,-0.000880868,0.014239559,-0.007259294,1607.931207,1401.670205,1432.438729
6/2/21,0.001572664,0.002327041,0.005139399,1610.459943,1404.931948,1439.800603
6/3/21,-0.00371137,0.000699404,-0.004433216,1604.482931,1405.914563,1433.417656
